symbol,name,last_price,turnover_amount,turnover_rate,pct_change,amplitude
603002,宏昌电子,15.32,1199224897.0,6.9,0.0,
601949,中国出版,5.86,61956344.0,0.55,0.0,
920662,方盛股份,24.93,37053399.88,5.5,0.0,
300026,红日药业,3.43,94265447.0,0.92,0.0,
603707,健友股份,9.1,78519987.0,0.53,0.0,
300010,ST豆神,3.27,504081575.72,9.32,0.0,
600252,中恒集团,2.41,76539280.0,0.99,0.0,
000059,华锦股份,5.2,155769430.2,1.88,0.0,
000552,甘肃能化,2.79,223330920.31,2.14,0.0,
601089,福元医药,21.07,47773398.0,0.47,0.0,
601333,广深铁路,3.17,165400934.0,0.92,0.0,
300951,博硕科技,33.55,65659048.24,1.3,0.0,
002573,清新环境,3.67,50209892.76,0.96,0.0,
002578,闽发铝业,4.24,100750423.0,2.77,0.0,
002591,恒大高新,8.76,686963482.82,34.47,0.0,
600325,华发股份,3.56,201099178.0,2.04,0.0,
688009,中国通号,5.08,196617290.0,0.45,0.0,
300389,艾比森,16.6,184988658.0,5.13,0.0,
000731,四川美丰,6.9,70124099.0,1.85,0.0,
600863,华能蒙电,4.85,470143193.0,1.47,0.0,
600787,中储股份,5.26,73186363.0,0.64,0.0,
601375,中原证券,4.07,105933169.0,0.75,0.0,
301006,迈拓股份,18.08,52953105.0,3.53,0.0,
000883,湖北能源,4.94,214801735.68,0.67,0.0,
600815,厦工股份,4.93,711928109.0,8.3,0.0,
603323,苏农银行,4.92,100446510.0,1.01,0.0,
000789,万年青,4.94,18915264.9,0.48,0.0,
600293,三峡新材,3.23,66190822.0,1.77,0.0,
000779,甘咨询,8.89,44376950.0,1.08,0.0,
000698,ST沈化,3.86,22014905.5,0.73,0.0,
600305,恒顺醋业,7.48,41742940.0,0.51,0.0,
002641,公元股份,4.28,40043174.5,0.83,0.0,
002635,安洁科技,16.86,260149365.78,3.9,0.0,
002632,道明光学,11.66,216432509.23,3.23,0.0,
300931,通用电梯,15.52,136690039.26,4.53,0.0,
601818,光大银行,3.12,227989623.0,0.16,0.0,
601816,京沪高铁,4.85,446838864.0,0.19,0.0,
300404,博济医药,10.79,95704453.94,3.11,0.0,
000709,河钢股份,2.38,240358490.83,0.98,0.0,
301376,致欧科技,17.66,86614533.0,2.52,0.0,
603237,五芳斋,16.85,20566916.0,0.62,0.0,
002349,精华制药,7.43,69274535.64,1.15,0.0,
601528,瑞丰银行,5.22,67539501.0,0.74,0.0,
002385,大北农,3.85,169875653.18,1.25,0.0,
002390,信邦制药,3.33,71791837.0,1.12,0.0,
300634,彩讯股份,24.69,390616772.29,3.62,0.0,
300621,维业股份,9.05,50246025.5,2.74,0.0,
000898,鞍钢股份,2.31,87401674.51,0.48,0.0,
000910,大亚圣象,6.82,18747998.0,0.5,0.0,
688729,屹唐股份,24.39,213189427.0,4.1,0.0,
600380,健康元,10.76,103423801.0,0.52,0.0,
002500,山西证券,5.66,95103746.59,0.47,0.0,
300152,*ST动力,1.95,44139283.0,3.19,0.0,
600383,金地集团,2.97,239305930.0,1.78,0.0,
301168,通灵股份,44.59,122233888.46,2.89,0.0,
600582,天地科技,5.67,109582635.0,0.47,0.0,
002212,天融信,7.66,218492203.27,2.43,0.0,
601618,中国中冶,2.97,275286553.0,0.52,0.0,
601668,中国建筑,4.91,652001901.0,0.32,0.0,
300319,麦捷科技,13.1,423060110.65,3.85,0.0,
002328,新朋股份,11.08,1140898048.52,18.08,0.0,
000981,山子高科,4.0,1182556350.66,3.12,0.0,
600630,龙头股份,8.27,53276294.0,1.52,0.0,
002255,海陆重工,11.33,233455646.79,3.24,0.0,
600617,国新能源,3.55,171962910.0,2.71,0.0,
002234,民和股份,8.51,47180152.2,1.84,0.0,
600633,浙数文化,13.94,766223924.0,4.33,0.0,
688668,鼎通科技,224.0,1242780662.0,4.0,0.0,
600506,统一股份,18.25,167372838.0,3.68,0.0,
600535,天士力,14.95,144561625.0,0.65,0.0,
002135,东南网架,9.35,429705441.06,4.47,0.0,
600548,深高速,9.03,16884586.0,0.11,0.0,
002141,贤丰控股,3.78,91928417.7,2.37,0.0,
002151,北斗星通,44.05,1509046956.63,7.8,0.0,
300317,珈伟新能,5.39,444754811.97,9.91,0.0,
001227,兰州银行,2.23,88544481.74,0.94,0.0,
688582,芯动联科,55.05,281881786.0,2.05,0.0,
600483,福能股份,10.12,344911256.0,1.22,0.0,
301257,普蕊斯,53.18,92622766.71,2.34,0.0,
300291,百纳千成,6.53,170406695.0,2.79,0.0,
002061,浙江交科,3.91,66356709.5,0.65,0.0,
300298,三诺生物,17.04,107275512.0,1.4,0.0,
301277,新天地,11.32,35368506.99,0.8,0.0,
001965,招商公路,9.5,90781287.35,0.14,0.0,
002019,亿帆医药,11.15,109714548.16,1.17,0.0,
002024,ST易购,1.31,31026606.36,0.26,0.0,
300595,欧普康视,14.18,107853263.66,1.14,0.0,
300284,苏交科,6.92,73294244.02,0.9,0.0,
002033,丽江股份,9.22,261087285.07,5.15,0.0,
603589,口子窖,23.44,103973028.0,0.74,0.0,
600136,ST明诚,1.76,26412378.0,0.77,0.0,
600114,东睦股份,34.91,551003199.0,2.56,0.0,
600016,民生银行,3.69,434321925.0,0.33,0.0,
003015,日久光电,15.17,86608350.0,2.32,0.0,
000089,深圳机场,6.98,64431434.14,0.45,0.0,
600188,兖矿能源,21.44,1000297286.0,0.78,0.0,
600073,光明肉业,5.83,33127503.0,0.61,0.0,
600183,生益科技,82.0,3125385040.0,1.59,0.0,
600170,上海建工,2.73,451035833.0,1.85,0.0,
600169,ST太重,2.38,29145639.0,0.37,0.0,
688122,西部超导,67.84,934921787.0,2.13,-0.01,
600436,片仔癀,141.18,416236195.0,0.49,-0.01,
301281,科源制药,40.44,127845361.16,4.46,-0.02,
300679,电连技术,50.5,1246725193.07,6.88,-0.02,
600938,中国海油,36.35,1459769408.0,1.34,-0.03,
001255,博菲电气,36.1,58432690.0,2.28,-0.03,
688398,赛特新材,34.35,97864875.0,1.69,-0.03,
600036,招商银行,37.94,3303687174.0,0.42,-0.03,
300853,申昊科技,33.93,243599916.0,7.31,-0.03,
301356,天振股份,23.96,85019174.6,6.51,-0.04,
600887,伊利股份,27.52,1570843720.0,0.91,-0.04,
301379,天山电子,27.88,172051012.86,4.04,-0.04,
605255,天普股份,103.12,138453380.0,0.99,-0.04,
605118,力鼎光电,48.4,211066681.0,1.09,-0.04,
603899,晨光股份,24.81,62436005.0,0.27,-0.04,
603955,大千生态,26.66,61868386.0,1.71,-0.04,
301169,零点有数,83.65,226480973.0,3.77,-0.04,
603050,科林电气,24.33,301354098.0,3.1,-0.04,
002833,弘亚数控,21.19,128931461.2,2.12,-0.05,
688466,金科环境,18.71,24206560.0,1.06,-0.05,
002342,巨力索具,22.11,7619006549.95,35.6,-0.05,
603178,圣龙股份,20.22,698676129.0,14.39,-0.05,
300743,天地数码,19.86,62062696.34,2.45,-0.05,
300685,艾德生物,20.2,147563132.6,1.87,-0.05,
920641,格利尔,17.98,30173726.57,3.7,-0.06,
002876,三利谱,31.52,161467596.04,3.45,-0.06,
603367,辰欣药业,15.67,70814027.0,1.0,-0.06,
600685,中船防务,31.69,682203518.0,2.63,-0.06,
300710,万隆光电,33.18,108220648.63,4.39,-0.06,
688273,麦澜德,45.18,71311602.0,1.58,-0.07,
600753,*ST海钦,13.7,57307345.0,1.81,-0.07,
300758,七彩化学,14.13,160780805.16,3.17,-0.07,
301029,怡合达,29.83,447137469.79,3.23,-0.07,
300614,百川畅银,13.92,42738577.0,1.9,-0.07,
001338,永顺泰,13.33,90268236.0,1.35,-0.07,
601808,中海油服,14.42,264761847.0,0.62,-0.07,
001238,浙江正特,47.65,19668290.35,0.4,-0.08,
688608,恒玄科技,178.96,816868134.0,2.72,-0.08,
002531,天顺风能,11.68,529966619.67,2.55,-0.09,
301069,凯盛新材,23.21,235191517.61,2.37,-0.09,
300850,新强联,42.5,602001299.85,4.74,-0.09,
002983,芯瑞达,23.5,57073860.12,1.91,-0.09,
000590,古汉医药,11.03,31017053.0,1.17,-0.09,
688082,盛美上海,160.21,1125533049.0,1.48,-0.09,
300805,电声股份,10.78,91859609.25,2.94,-0.09,
601456,国联民生,9.63,190799277.0,0.45,-0.1,
001324,长青科技,20.97,76288149.0,4.5,-0.1,
002668,TCL智家,10.08,160259679.88,1.47,-0.1,
603100,川仪股份,20.2,87643993.0,0.85,-0.1,
601166,兴业银行,17.73,1508738481.0,0.4,-0.11,
688683,莱尔科技,45.7,96865248.0,1.36,-0.11,
300132,青松股份,8.93,154274187.68,3.38,-0.11,
601717,中创智领,18.23,305315479.0,1.09,-0.11,
603508,思维列控,26.55,139457500.0,1.38,-0.11,
000819,岳阳兴长,16.7,122342946.94,2.0,-0.12,
920478,峆一药业,16.03,15904378.63,2.09,-0.12,
000963,华东医药,33.26,221780563.76,0.38,-0.12,
300675,建科院,16.38,47402699.0,1.97,-0.12,
920526,凯华材料,25.0,110896407.63,8.49,-0.12,
600258,首旅酒店,14.82,212269300.0,1.28,-0.13,
000936,华西股份,7.64,207779930.6,3.08,-0.13,
300448,浩云科技,7.97,152002850.16,2.96,-0.13,
002221,东华能源,7.8,97450122.8,0.86,-0.13,
688316,青云科技-U,77.41,317442563.0,8.54,-0.13,
601595,上海电影,23.69,111897931.0,1.05,-0.13,
600346,恒力石化,22.39,1221120389.0,0.78,-0.13,
300762,上海瀚讯,45.83,2547040648.16,8.88,-0.13,
000881,中广核技,7.93,75280202.0,1.05,-0.13,
000758,中色股份,7.48,395852518.31,2.68,-0.13,
600011,华能国际,7.26,944332719.0,1.18,-0.14,
688175,高凌信息,36.73,75835711.0,1.62,-0.14,
688469,芯联集成-U,6.96,785215220.0,2.55,-0.14,
000027,深圳能源,7.08,307030819.91,0.91,-0.14,
002230,科大讯飞,49.91,3248741394.74,2.96,-0.14,
000885,城发环境,14.14,68220776.8,0.75,-0.14,
002673,西部证券,7.21,156150092.1,0.48,-0.14,
688787,海天瑞声,143.95,403059631.0,4.65,-0.15,
300935,盈建科,34.32,43570667.0,2.11,-0.15,
000875,电投绿能,6.74,432607993.5,1.91,-0.15,
600819,耀皮玻璃,6.82,56671701.0,1.12,-0.15,
603111,康尼机电,6.84,38558779.0,0.66,-0.15,
688695,中创股份,25.8,29440345.0,2.13,-0.15,
002493,荣盛石化,12.9,593006700.79,0.49,-0.15,
001218,丽臣实业,27.27,132762141.56,4.14,-0.15,
300229,拓尔思,19.49,810436156.85,4.71,-0.15,
601186,中国铁建,6.75,286868848.0,0.37,-0.15,
688596,正帆科技,33.34,254084748.0,2.58,-0.15,
600061,国投资本,6.68,233371125.0,0.55,-0.15,
000598,兴蓉环境,6.74,151512965.26,0.75,-0.15,
603300,海南华铁,6.87,313362891.0,2.29,-0.15,
300006,莱美药业,6.27,234893892.22,3.54,-0.16,
300765,新诺威,32.07,322697803.75,0.72,-0.16,
603638,艾迪精密,24.79,232762086.0,1.14,-0.16,
603177,德创环保,12.12,46214981.0,1.88,-0.16,
300514,友讯达,12.7,40771870.32,2.01,-0.16,
300910,瑞丰新材,48.81,174116338.18,1.73,-0.16,
600966,博汇纸业,6.31,94467275.0,1.13,-0.16,
600583,海油工程,6.37,236860409.0,0.84,-0.16,
688663,新风光,67.94,284301268.0,2.99,-0.16,
603221,爱丽家居,12.44,42347465.0,1.41,-0.16,
600982,宁波能源,6.35,570710849.0,7.97,-0.16,
600155,华创云信,6.3,102105811.0,0.73,-0.16,
300249,依米康,18.45,640705220.02,9.34,-0.16,
688233,神工股份,83.56,631610440.0,4.49,-0.16,
300047,天源迪科,12.79,303782168.54,4.12,-0.16,
603130,云中马,47.26,62124988.0,0.95,-0.17,
600739,辽宁成大,11.96,103937984.0,0.57,-0.17,
300158,振东制药,5.87,69951218.0,1.2,-0.17,
601997,贵阳银行,5.94,186447685.0,0.86,-0.17,
920547,无锡晶海,23.04,18642993.68,2.14,-0.17,
002010,传化智联,5.85,132098479.84,0.82,-0.17,
002184,海得控制,12.03,57204247.82,1.98,-0.17,
300804,广康生化,47.43,163922845.71,12.36,-0.17,
300857,协创数据,284.5,7148824985.04,5.19,-0.17,
301588,美新科技,35.89,346965918.12,13.32,-0.17,
002035,华帝股份,5.89,62451993.74,1.36,-0.17,
603619,中曼石油,29.16,544375420.0,4.01,-0.17,
002577,雷柏科技,17.77,74273992.43,1.5,-0.17,
600900,长江电力,27.0,2173718079.0,0.33,-0.18,
601686,友发集团,5.59,26191045.0,0.32,-0.18,
600909,华安证券,5.67,195723064.0,0.69,-0.18,
601777,千里科技,11.3,408063082.0,0.8,-0.18,
688648,中邮科技,49.7,148381406.0,4.28,-0.18,
601988,中国银行,5.68,936717491.0,0.08,-0.18,
002271,东方雨虹,16.22,742347301.17,2.38,-0.18,
002793,罗欣药业,5.48,170654712.13,2.87,-0.18,
002298,中电鑫龙,11.09,1273011099.58,17.38,-0.18,
002440,闰土股份,10.72,415671783.72,4.12,-0.19,
000692,惠天热电,5.14,119453609.26,4.36,-0.19,
605588,冠石科技,58.31,111844786.0,2.66,-0.19,
600390,五矿资本,5.29,130749912.0,0.55,-0.19,
300888,稳健医疗,31.86,91523241.83,0.49,-0.19,
002372,伟星新材,10.49,86226835.84,0.56,-0.19,
600375,汉马科技,5.29,86700944.0,1.12,-0.19,
301317,鑫磊股份,63.98,366365434.62,11.07,-0.19,
920207,众诚科技,30.87,151330313.87,8.64,-0.19,
300473,德尔股份,34.31,133861872.34,2.59,-0.2,
600993,马应龙,25.22,103215034.0,0.95,-0.2,
000589,贵州轮胎,5.03,128127060.28,1.65,-0.2,
600795,国电电力,4.88,953992532.0,1.09,-0.2,
000665,湖北广电,4.99,115932507.0,2.04,-0.2,
300981,中红医疗,14.77,75783948.01,1.3,-0.2,
002313,日海智能,10.18,275439096.52,7.32,-0.2,
300145,南方泵业,5.05,285518075.66,2.98,-0.2,
600674,川投能源,15.26,369090471.0,0.49,-0.2,
600655,豫园股份,4.91,55017353.0,0.29,-0.2,
603866,桃李面包,4.97,37960041.0,0.48,-0.2,
300425,中建环能,4.96,41661280.47,1.24,-0.2,
601658,邮储银行,5.03,512929258.0,0.14,-0.2,
600998,九州通,5.05,152185213.0,0.6,-0.2,
600153,建发股份,9.95,218056580.0,0.75,-0.2,
